file,page,school_group,group_code,requirement,plan,line,clean
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,28,1155,700,选考思想政治,29,1155 专业组:700 (选考思想政治) 29,1155专业组:700(选考思想政治)29
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,28,1156,500,选考化学,12,1156 专业组:500 (选考化学) 12,1156专业组:500(选考化学)12
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,28,1156,700,选考思想政治,1,1156 专业组:700 (选考思想政治) 1,1156专业组:700(选考思想政治)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,28,1157,999,不限选考科目,1,1157 专业组:999 (不限选考科目) 1,1157专业组:999(不限选考科目)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,28,1157,500,选考化学,4,1157 专业组:500 (选考化学) 4,1157专业组:500(选考化学)4
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1158,999,不限选考科目,2,1158 专业组:999 (不限选考科目) 2,1158专业组:999(不限选考科目)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1158,500,选考化学,13,1158 专业组:500 (选考化学) 13,1158专业组:500(选考化学)13
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1158,700,选考思想政治,1,1158 专业组:700 (选考思想政治) 1,1158专业组:700(选考思想政治)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1160,700,选考思想政治,10,1160 专业组:700 (选考思想政治) 10,1160专业组:700(选考思想政治)10
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1162,999,不限选考科目,50,1162 专业组:999 (不限选考科目) 50,1162专业组:999(不限选考科目)50
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1163,500,选考化学,2,1163 专业组:500 (选考化学) 2,1163专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1164,999,不限选考科目,2,1164 专业组:999 (不限选考科目) 2,1164专业组:999(不限选考科目)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1164,500,选考化学,4,1164 专业组:500 (选考化学) 4,1164专业组:500(选考化学)4
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1165,999,不限选考科目,3,1165 专业组:999 (不限选考科目) 3,1165专业组:999(不限选考科目)3
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,1165,500,选考化学,2,1165 专业组:500 (选考化学) 2,1165专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,29,2283,500,选考化学,2,2283 专业组:500 (选考化学) 2,2283专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,30,2455,500,选考化学,5,2455 专业组:500 (选考化学) 5,2455专业组:500(选考化学)5
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,30,2807,500,选考化学,23,2807 专业组:500 (选考化学) 23,2807专业组:500(选考化学)23
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,30,2826,999,不限选考科目,12,2826 专业组:999 (不限选考科目) 12,2826专业组:999(不限选考科目)12
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,30,2826,500,选考化学,48,2826 专业组:500 (选考化学) 48,2826专业组:500(选考化学)48
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,30,2826,900,选考地理,4,2826 专业组:900 (选考地理) 4,2826专业组:900(选考地理)4
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,30,3178,999,不限选考科目,2,3178 专业组:999 (不限选考科目) 2,3178专业组:999(不限选考科目)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,30,3178,500,选考化学,21,3178 专业组:500 (选考化学) 21,3178专业组:500(选考化学)21
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,3178,900,选考地理,2,3178 专业组:900 (选考地理) 2,3178专业组:900(选考地理)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,3480,999,不限选考科目,2,3480 专业组:999 (不限选考科目) 2,3480专业组:999(不限选考科目)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,3480,500,选考化学,18,3480 专业组:500 (选考化学) 18,3480专业组:500(选考化学)18
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,3480,516,选考化学且生物学,2,3480 专业组:516 (选考化学且生物学) 2,3480专业组:516(选考化学且生物学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,3480,700,选考思想政治,1,3480 专业组:700 (选考思想政治) 1,3480专业组:700(选考思想政治)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,3480,900,选考地理,1,3480 专业组:900 (选考地理) 1,3480专业组:900(选考地理)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,1079,516,选考化学且生物学,1,1079 专业组:516 (选考化学且生物学) 1,1079专业组:516(选考化学且生物学)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,31,1080,516,选考化学且生物学,5,1080 专业组:516 (选考化学且生物学) 5,1080专业组:516(选考化学且生物学)5
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,32,1081,516,选考化学且生物学,16,1081 专业组:516 (选考化学且生物学) 16,1081专业组:516(选考化学且生物学)16
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,32,1082,516,选考化学且生物学,11,1082 专业组:516 (选考化学且生物学) 11,1082专业组:516(选考化学且生物学)11
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,33,1083,516,选考化学且生物学,2,1083 专业组:516 (选考化学且生物学) 2,1083专业组:516(选考化学且生物学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,33,1084,516,选考化学且生物学,1,1084 专业组:516 (选考化学且生物学) 1,1084专业组:516(选考化学且生物学)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,33,1086,500,选考化学,5,1086 专业组:500 (选考化学) 5,1086专业组:500(选考化学)5
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,33,1086,600,选考生物学,1,1086 专业组:600 (选考生物学) 1,1086专业组:600(选考生物学)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,33,1087,500,选考化学,9,1087 专业组:500 (选考化学) 9,1087专业组:500(选考化学)9
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,33,1087,600,选考生物学,7,1087 专业组:600 (选考生物学) 7,1087专业组:600(选考生物学)7
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,33,1088,500,选考化学,6,1088 专业组:500 (选考化学) 6,1088专业组:500(选考化学)6
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1088,600,选考生物学,3,1088 专业组:600 (选考生物学) 3,1088专业组:600(选考生物学)3
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1089,500,选考化学,1,1089 专业组:500 (选考化学) 1,1089专业组:500(选考化学)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1089,600,选考生物学,3,1089 专业组:600 (选考生物学) 3,1089专业组:600(选考生物学)3
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1138,500,选考化学,3,1138 专业组:500 (选考化学) 3,1138专业组:500(选考化学)3
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1139,500,选考化学,4,1139 专业组:500 (选考化学) 4,1139专业组:500(选考化学)4
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1140,500,选考化学,2,1140 专业组:500 (选考化学) 2,1140专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1141,500,选考化学,1,1141 专业组:500 (选考化学) 1,1141专业组:500(选考化学)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1185,500,选考化学,2,1185 专业组:500 (选考化学) 2,1185专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,34,1186,500,选考化学,5,1186 专业组:500 (选考化学) 5,1186专业组:500(选考化学)5
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,35,1187,500,选考化学,2,1187 专业组:500 (选考化学) 2,1187专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,35,1188,500,选考化学,1,1188 专业组:500 (选考化学) 1,1188专业组:500(选考化学)1
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,35,2216,500,选考化学,2,2216 专业组:500 (选考化学) 2,2216专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,35,2246,500,选考化学,10,2246 专业组:500 (选考化学) 10,2246专业组:500(选考化学)10
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,35,2247,500,选考化学,2,2247 专业组:500 (选考化学) 2,2247专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,35,2291,999,不限选考科目,3,2291 专业组:999 (不限选考科目) 3,2291专业组:999(不限选考科目)3
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,2302,999,不限选考科目,4,2302 专业组:999 (不限选考科目) 4,2302专业组:999(不限选考科目)4
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,2589,999,不限选考科目,4,2589 专业组:999 (不限选考科目) 4,2589专业组:999(不限选考科目)4
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,2589,500,选考化学,2,2589 专业组:500 (选考化学) 2,2589专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,2590,999,不限选考科目,4,2590 专业组:999 (不限选考科目) 4,2590专业组:999(不限选考科目)4
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,2590,500,选考化学,2,2590 专业组:500 (选考化学) 2,2590专业组:500(选考化学)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,2759,700,选考思想政治,2,2759 专业组:700 (选考思想政治) 2,2759专业组:700(选考思想政治)2
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,2939,999,不限选考科目,5,2939 专业组:999 (不限选考科目) 5,2939专业组:999(不限选考科目)5
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,36,3022,500,选考化学,34,3022 专业组:500 (选考化学) 34,3022专业组:500(选考化学)34
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,37,3023,500,选考化学,6,3023 专业组:500 (选考化学) 6,3023专业组:500(选考化学)6
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,37,3128,500,选考化学,3,3128 专业组:500 (选考化学) 3,3128专业组:500(选考化学)3
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,37,3146,500,选考化学,10,3146 专业组:500 (选考化学) 10,3146专业组:500(选考化学)10
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,37,3196,999,不限选考科目,10,3196 专业组:999 (不限选考科目) 10,3196专业组:999(不限选考科目)10
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,37,3197,999,不限选考科目,3,3197 专业组:999 (不限选考科目) 3,3197专业组:999(不限选考科目)3
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,38,3207,500,选考化学,8,3207 专业组:500 (选考化学) 8,3207专业组:500(选考化学)8
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,38,3212,999,不限选考科目,0,3212 专业组:999 (不限选考科目) 0,3212专业组:999(不限选考科目)0
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,38,3218,999,不限选考科目,6,3218 专业组:999 (不限选考科目) 6,3218专业组:999(不限选考科目)6
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,38,3258,999,不限选考科目,5,3258 专业组:999 (不限选考科目) 5,3258专业组:999(不限选考科目)5
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,39,3258,500,选考化学,6,3258 专业组:500 (选考化学) 6,3258专业组:500(选考化学)6
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,39,3292,999,不限选考科目,6,3292 专业组:999 (不限选考科目) 6,3292专业组:999(不限选考科目)6
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,39,3360,999,不限选考科目,1,3360 专业组:999 (不限选考科目) 1,3360专业组:999(不限选考科目)1
