file,page,school_group,group_code,requirement,group_plan,major_code,raw,clean
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1028,700,选考思想政治,17,005,"005 治安学 四 5 5200 公安类专业面向漳州生源招生,只招男生","005治安学四55200公安类专业面向漳州生源招生,只招男生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1028,700,选考思想政治,17,006,"006 侦查学 四 5 5200 公安类专业面向漳州生源招生,只招男生","006侦查学四55200公安类专业面向漳州生源招生,只招男生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1028,700,选考思想政治,17,007,"007 禁毒学 四 1 5200 公安类专业面向漳州生源招生,只招男生","007禁毒学四15200公安类专业面向漳州生源招生,只招男生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1028,700,选考思想政治,17,008,"008 经济犯罪侦查 四 2 5200 公安类专业面向漳州生源招生,只招男生","008经济犯罪侦查四25200公安类专业面向漳州生源招生,只招男生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1028,700,选考思想政治,17,009,"009 国内安全保卫 四 2 5200 公安类专业面向漳州生源招生,只招男生","009国内安全保卫四25200公安类专业面向漳州生源招生,只招男生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1028,700,选考思想政治,17,010,"010 警务指挥与战术 四 2 5200 公安类专业面向漳州生源招生,只招男生","010警务指挥与战术四25200公安类专业面向漳州生源招生,只招男生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1029,500,选考化学,1,001,"001 交通管理工程 四 1 5200 公安类专业面向漳州生源招生,只招女生","001交通管理工程四15200公安类专业面向漳州生源招生,只招女生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,1029,700,选考思想政治,1,002,"002 侦查学 四 1 5200 公安类专业面向漳州生源招生,只招女生","002侦查学四15200公安类专业面向漳州生源招生,只招女生"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,3041,500,选考化学,5,001,001 数据警务技术 (只招男生) 四 2 6000,001数据警务技术(只招男生)四26000
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,3496,700,选考思想政治,4,001,"001 侦查学 四 4 待定 公安 (武警) 类,只 招 男 生。1. 要 求 双 眼","001侦查学四4待定公安(武警)类,只招男生。1.要求双眼"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,3515,700,选考思想政治,1,001,"001 侦查学 四 1 免费 招男生,维 语 方 向, 定 向 生 源 地 公 安 机 关","001侦查学四1免费招男生,维语方向,定向生源地公安机关"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,5,3595,700,选考思想政治,1,001,001 涉外警务 (只招男生) 四 1 6900 外语成绩须达到外语 单 科 总 分 的 80% 及 以,001涉外警务(只招男生)四16900外语成绩须达到外语单科总分的80%及以
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3622,500,选考化学,6,001,"001 刑事科学技术 四 3 5000 只招男生,须参加 省 级 公 安 机 关 统 一 组 织","001刑事科学技术四35000只招男生,须参加省级公安机关统一组织"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3622,500,选考化学,6,002,"002 网络安全与执法 四 3 5000 只招男生,须参加 省 级 公 安 机 关 统 一 组 织","002网络安全与执法四35000只招男生,须参加省级公安机关统一组织"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3622,700,选考思想政治,6,003,"003 治安学 四 2 4400 只招男生,须参加 省 级 公 安 机 关 统 一 组 织","003治安学四24400只招男生,须参加省级公安机关统一组织"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3622,700,选考思想政治,6,004,"004 侦查学 四 2 4400 只招男生,须参加 省 级 公 安 机 关 统 一 组 织","004侦查学四24400只招男生,须参加省级公安机关统一组织"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3622,700,选考思想政治,6,005,"005 警务指挥与战术 四 1 4400 只招男生,须参加 省 级 公 安 机 关 统 一 组 织","005警务指挥与战术四14400只招男生,须参加省级公安机关统一组织"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3622,700,选考思想政治,6,006,"006 铁路警务 四 1 4400 只招男生,须参加 省 级 公 安 机 关 统 一 组 织","006铁路警务四14400只招男生,须参加省级公安机关统一组织"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3623,500,选考化学,1,001,"001 网络安全与执法 四 1 5000 只招女生,须参加 省 级 公 安 机 关 统 一 组 织","001网络安全与执法四15000只招女生,须参加省级公安机关统一组织"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3671,500,选考化学,15,001,001 刑事科学技术 四 3 4600 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,001刑事科学技术四34600只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3671,500,选考化学,15,003,003 交通管理工程 四 2 4600 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,003交通管理工程四24600只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3671,500,选考化学,15,004,004 公安视听技术 四 3 4600 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,004公安视听技术四34600只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3671,500,选考化学,15,005,005 网络安全与执法 四 2 4600 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,005网络安全与执法四24600只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,6,3671,500,选考化学,15,006,006 数据警务技术 四 3 4600 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,006数据警务技术四34600只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3671,700,选考思想政治,6,008,008 治安学 四 1 4200 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,008治安学四14200只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3671,700,选考思想政治,6,009,009 侦查学 四 1 4200 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,009侦查学四14200只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3671,700,选考思想政治,6,010,010 公安情报学 四 2 4200 只招男生。均须参 加 各 省 级 公 安 机 关 组 织,010公安情报学四24200只招男生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3671,700,选考思想政治,6,011,011 涉外警务 四 1 4200 只招男生。外语成 绩 不 低 于 外 语 单 科 总 成,011涉外警务四14200只招男生。外语成绩不低于外语单科总成
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3672,500,选考化学,2,001,001 交通管理工程 四 1 4600 只招女生。均须参 加 各 省 级 公 安 机 关 组 织,001交通管理工程四14600只招女生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3672,500,选考化学,2,002,002 数据警务技术 四 1 4600 只招女生。均须参 加 各 省 级 公 安 机 关 组 织,002数据警务技术四14600只招女生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3672,700,选考思想政治,1,003,003 治安学 四 1 4200 只招女生。均须参 加 各 省 级 公 安 机 关 组 织,003治安学四14200只招女生。均须参加各省级公安机关组织
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3674,500,选考化学,10,001,"001 刑事科学技术 四 1 4900 只招 男 生, 面 向 地 方 公 安 机 关 入 警 就 业。","001刑事科学技术四14900只招男生,面向地方公安机关入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3674,500,选考化学,10,002,"002 网络安全与执法 四 2 4900 只招 男 生, 面 向 地 方 公 安 机 关 入 警 就 业。","002网络安全与执法四24900只招男生,面向地方公安机关入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3674,500,选考化学,10,003,"003 数据警务技术 四 2 4900 只招 男 生, 面 向 地 方 公 安 机 关 入 警 就 业。","003数据警务技术四24900只招男生,面向地方公安机关入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3674,500,选考化学,10,004,"004 数据警务技术 四 1 4900 只招 男 生, 面 向 铁 路 公 安 机 关 入 警 就 业。","004数据警务技术四14900只招男生,面向铁路公安机关入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3674,500,选考化学,10,005,"005 数据警务技术 四 1 4900 只招 男 生, 面 向 移 民 管 理 机 构 入 警 就 业。","005数据警务技术四14900只招男生,面向移民管理机构入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,7,3674,500,选考化学,10,006,"006 食品药品环境犯罪侦查技术 四 3 4900 只招 男 生, 面 向 地 方 公 安 机 关 入 警 就 业。","006食品药品环境犯罪侦查技术四34900只招男生,面向地方公安机关入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,8,3674,700,选考思想政治,3,007,"007 涉外警务 四 1 4900 只招 男 生, 面 向 地 方 公 安 机 关 入 警 就 业。","007涉外警务四14900只招男生,面向地方公安机关入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,8,3674,700,选考思想政治,3,008,"008 警务指挥与战术 四 1 4900 只招 男 生, 面 向 地 方 公 安 机 关 入 警 就 业。","008警务指挥与战术四14900只招男生,面向地方公安机关入警就业。"
1.2025年福建省普通高校招生计划物理科目组-本科提前批.pdf,8,3674,700,选考思想政治,3,009,"009 出入境管理 四 1 4900 只招 男 生, 面 向 地 方 公 安 机 关 入 警 就 业。","009出入境管理四14900只招男生,面向地方公安机关入警就业。"
